Date,"Close Price"
"2017-12-17 00:00:00",19343.04
"2017-12-17 00:01:00",19329.9
"2017-12-17 00:02:00",19300.5
"2017-12-17 00:03:00",19198.91
"2017-12-17 00:04:00",19191.84
"2017-12-17 00:05:00",19237.7
"2017-12-17 00:06:00",19211.48
"2017-12-17 00:07:00",19149.86
"2017-12-17 00:08:00",19137.45
"2017-12-17 00:09:00",19135.32
"2017-12-17 00:10:00",19111.53
"2017-12-17 00:11:00",19144.66
"2017-12-17 00:12:00",19156.35
"2017-12-17 00:13:00",19213.88
"2017-12-17 00:14:00",19244.55
"2017-12-17 00:15:00",19221.66
"2017-12-17 00:16:00",19233.47
"2017-12-17 00:17:00",19224.34
"2017-12-17 00:18:00",19214.06
"2017-12-17 00:19:00",19192.72
"2017-12-17 00:20:00",19200.63
"2017-12-17 00:21:00",19211.29
"2017-12-17 00:22:00",19256.73
"2017-12-17 00:23:00",19319.97
"2017-12-17 00:24:00",19336.3
"2017-12-17 00:25:00",19325.63
"2017-12-17 00:26:00",19317
"2017-12-17 00:27:00",19311.47
"2017-12-17 00:28:00",19317.08
"2017-12-17 00:29:00",19314.13
"2017-12-17 00:30:00",19309.47
"2017-12-17 00:31:00",19321.53
"2017-12-17 00:32:00",19333.44
"2017-12-17 00:33:00",19333.96
"2017-12-17 00:34:00",19331.72
"2017-12-17 00:35:00",19333.9
"2017-12-17 00:36:00",19330.41
"2017-12-17 00:37:00",19329.31
"2017-12-17 00:38:00",19336.72
"2017-12-17 00:39:00",19339.16
"2017-12-17 00:40:00",19321.12
"2017-12-17 00:41:00",19303.14
"2017-12-17 00:42:00",19299.11
"2017-12-17 00:43:00",19290.56
"2017-12-17 00:44:00",19293.23
"2017-12-17 00:45:00",19276.38
"2017-12-17 00:46:00",19268.6
"2017-12-17 00:47:00",19233.49
"2017-12-17 00:48:00",19235.37
"2017-12-17 00:49:00",19228.17
"2017-12-17 00:50:00",19229.85
"2017-12-17 00:51:00",19228.74
"2017-12-17 00:52:00",19202.47
"2017-12-17 00:53:00",19175.7
"2017-12-17 00:54:00",19175.55
"2017-12-17 00:55:00",19221.71
"2017-12-17 00:56:00",19223.83
"2017-12-17 00:57:00",19213.43
"2017-12-17 00:58:00",19204.4
"2017-12-17 00:59:00",19188.45
"2017-12-17 01:00:00",19195.48
"2017-12-17 01:01:00",19204.93
"2017-12-17 01:02:00",19210.85
"2017-12-17 01:03:00",19209.86
"2017-12-17 01:04:00",19208.12
"2017-12-17 01:05:00",19202.27
"2017-12-17 01:06:00",19206.55
"2017-12-17 01:07:00",19204.57
"2017-12-17 01:08:00",19200.05
"2017-12-17 01:09:00",19191.31
"2017-12-17 01:10:00",19187.65
"2017-12-17 01:11:00",19192.31
"2017-12-17 01:12:00",19197.19
"2017-12-17 01:13:00",19228.46
"2017-12-17 01:14:00",19248.02
"2017-12-17 01:15:00",19243.74
"2017-12-17 01:16:00",19237.94
"2017-12-17 01:17:00",19231.08
"2017-12-17 01:18:00",19217.06
"2017-12-17 01:19:00",19218.47
"2017-12-17 01:20:00",19223.96
"2017-12-17 01:21:00",19224.55
"2017-12-17 01:22:00",19219.3
"2017-12-17 01:23:00",19218.2
"2017-12-17 01:24:00",19216.33
"2017-12-17 01:25:00",19221.06
"2017-12-17 01:26:00",19215.51
"2017-12-17 01:27:00",19182.31
"2017-12-17 01:28:00",19158.5
"2017-12-17 01:29:00",19134.15
"2017-12-17 01:30:00",19112.56
"2017-12-17 01:31:00",19063.52
"2017-12-17 01:32:00",19117.2
"2017-12-17 01:33:00",19132
"2017-12-17 01:34:00",19134.12
"2017-12-17 01:35:00",19190.77
"2017-12-17 01:36:00",19133.78
"2017-12-17 01:37:00",19125.86
"2017-12-17 01:38:00",19110.79
"2017-12-17 01:39:00",19093.05
"2017-12-17 01:40:00",19053.9
"2017-12-17 01:41:00",19066.47
"2017-12-17 01:42:00",19037.99
"2017-12-17 01:43:00",19019.38
"2017-12-17 01:44:00",19003.39
"2017-12-17 01:45:00",18987.09
"2017-12-17 01:46:00",18983.73
"2017-12-17 01:47:00",18976.58
"2017-12-17 01:48:00",18962.86
"2017-12-17 01:49:00",18948.41
"2017-12-17 01:50:00",18938.28
"2017-12-17 01:51:00",18927.25
"2017-12-17 01:52:00",18932.25
"2017-12-17 01:53:00",18947.38
"2017-12-17 01:54:00",18954.61
"2017-12-17 01:55:00",18976.15
"2017-12-17 01:56:00",19016.55
"2017-12-17 01:57:00",19041.05
"2017-12-17 01:58:00",19065.89
"2017-12-17 01:59:00",19085.17
"2017-12-17 02:00:00",19102.15
"2017-12-17 02:01:00",19100.4
"2017-12-17 02:02:00",19046.58
"2017-12-17 02:03:00",19007.27
"2017-12-17 02:04:00",18996.35
"2017-12-17 02:05:00",18990.69
"2017-12-17 02:06:00",18990.51
"2017-12-17 02:07:00",18999.24
"2017-12-17 02:08:00",19024.34
"2017-12-17 02:09:00",19026.58
"2017-12-17 02:10:00",19037.49
"2017-12-17 02:11:00",19026.89
"2017-12-17 02:12:00",19033.1
"2017-12-17 02:13:00",19034.84
"2017-12-17 02:14:00",19043.37
"2017-12-17 02:15:00",19065.39
"2017-12-17 02:16:00",19072.15
"2017-12-17 02:17:00",19082.61
"2017-12-17 02:18:00",19093.4
"2017-12-17 02:19:00",19108.2
"2017-12-17 02:20:00",19160.86
"2017-12-17 02:21:00",19187.48
"2017-12-17 02:22:00",19195.04
"2017-12-17 02:23:00",19208.23
"2017-12-17 02:24:00",19219.05
"2017-12-17 02:25:00",19240.12
"2017-12-17 02:26:00",19249.11
"2017-12-17 02:27:00",19280.27
"2017-12-17 02:28:00",19279.65
"2017-12-17 02:29:00",19283.29
"2017-12-17 02:30:00",19279.07
"2017-12-17 02:31:00",19262.88
"2017-12-17 02:32:00",19244.45
"2017-12-17 02:33:00",19181.49
"2017-12-17 02:34:00",19199.15
"2017-12-17 02:35:00",19214.53
"2017-12-17 02:36:00",19219.18
"2017-12-17 02:37:00",19208.84
"2017-12-17 02:38:00",19206.02
