Date,"Close Price"
"2017-12-03 00:00:00",10895.01
"2017-12-03 00:01:00",10891.21
"2017-12-03 00:02:00",10890.14
"2017-12-03 00:03:00",10899.09
"2017-12-03 00:04:00",10913.9
"2017-12-03 00:05:00",10924.89
"2017-12-03 00:06:00",10933.86
"2017-12-03 00:07:00",10933.22
"2017-12-03 00:08:00",10933.26
"2017-12-03 00:09:00",10942.24
"2017-12-03 00:10:00",10942.53
"2017-12-03 00:11:00",10940.06
"2017-12-03 00:12:00",10948.37
"2017-12-03 00:13:00",10957.92
"2017-12-03 00:14:00",10952.13
"2017-12-03 00:15:00",10952.16
"2017-12-03 00:16:00",10959.99
"2017-12-03 00:17:00",10959.01
"2017-12-03 00:18:00",10960.55
"2017-12-03 00:19:00",10965.23
"2017-12-03 00:20:00",10970.18
"2017-12-03 00:21:00",10972.69
"2017-12-03 00:22:00",10974.84
"2017-12-03 00:23:00",10975.62
"2017-12-03 00:24:00",10967.51
"2017-12-03 00:25:00",10968.09
"2017-12-03 00:26:00",10961.95
"2017-12-03 00:27:00",10959.23
"2017-12-03 00:28:00",10953.59
"2017-12-03 00:29:00",10958.26
"2017-12-03 00:30:00",10952.53
"2017-12-03 00:31:00",10947.49
"2017-12-03 00:32:00",10951.42
"2017-12-03 00:33:00",10956.71
"2017-12-03 00:34:00",10957.59
"2017-12-03 00:35:00",10964.16
"2017-12-03 00:36:00",10970.92
"2017-12-03 00:37:00",10974.94
"2017-12-03 00:38:00",10973.8
"2017-12-03 00:39:00",10974.43
"2017-12-03 00:40:00",10970.18
"2017-12-03 00:41:00",10969.46
"2017-12-03 00:42:00",10973.56
"2017-12-03 00:43:00",10972.27
"2017-12-03 00:44:00",10977.27
"2017-12-03 00:45:00",10982.09
"2017-12-03 00:46:00",10979.82
"2017-12-03 00:47:00",10959.84
"2017-12-03 00:48:00",10884.78
"2017-12-03 00:49:00",10841.05
"2017-12-03 00:50:00",10822.05
"2017-12-03 00:51:00",10808.93
"2017-12-03 00:52:00",10833.77
"2017-12-03 00:53:00",10871.12
"2017-12-03 00:54:00",10884.4
"2017-12-03 00:55:00",10893.62
"2017-12-03 00:56:00",10890.14
"2017-12-03 00:57:00",10877.8
"2017-12-03 00:58:00",10872.33
"2017-12-03 00:59:00",10878.63
"2017-12-03 01:00:00",10884.68
"2017-12-03 01:01:00",10878.03
"2017-12-03 01:02:00",10873.08
"2017-12-03 01:03:00",10862.77
"2017-12-03 01:04:00",10850.63
"2017-12-03 01:05:00",10854.64
"2017-12-03 01:06:00",10857.8
"2017-12-03 01:07:00",10866.9
"2017-12-03 01:08:00",10872.78
"2017-12-03 01:09:00",10858.28
"2017-12-03 01:10:00",10861.61
"2017-12-03 01:11:00",10862.81
"2017-12-03 01:12:00",10845.68
"2017-12-03 01:13:00",10831.78
"2017-12-03 01:14:00",10832.85
"2017-12-03 01:15:00",10843.49
"2017-12-03 01:16:00",10853.05
"2017-12-03 01:17:00",10864.69
"2017-12-03 01:18:00",10858.47
"2017-12-03 01:19:00",10848.9
"2017-12-03 01:20:00",10858.35
"2017-12-03 01:21:00",10863.63
