Date,"Close Price"
"2017-12-20 00:00:00",17608.35
"2017-12-20 00:01:00",17593.53
"2017-12-20 00:02:00",17579.09
"2017-12-20 00:03:00",17582.07
"2017-12-20 00:04:00",17567.48
"2017-12-20 00:05:00",17547.41
"2017-12-20 00:06:00",17523.84
"2017-12-20 00:07:00",17516.95
"2017-12-20 00:08:00",17464
"2017-12-20 00:09:00",17429.75
"2017-12-20 00:10:00",17399.97
"2017-12-20 00:11:00",17398.67
"2017-12-20 00:12:00",17384.08
"2017-12-20 00:13:00",17329.78
"2017-12-20 00:14:00",17259.04
"2017-12-20 00:15:00",17154.8
"2017-12-20 00:16:00",17107.46
"2017-12-20 00:17:00",17085.12
"2017-12-20 00:18:00",17105.65
"2017-12-20 00:19:00",17162.46
"2017-12-20 00:20:00",17232.82
"2017-12-20 00:21:00",17193.94
"2017-12-20 00:22:00",17156.73
"2017-12-20 00:23:00",17078.78
"2017-12-20 00:24:00",17024.92
"2017-12-20 00:25:00",16943.37
"2017-12-20 00:26:00",16803.67
"2017-12-20 00:27:00",16747.58
"2017-12-20 00:28:00",16776.21
"2017-12-20 00:29:00",16835.62
"2017-12-20 00:30:00",16766.77
"2017-12-20 00:31:00",16705.63
"2017-12-20 00:32:00",16703.65
"2017-12-20 00:33:00",16685.05
"2017-12-20 00:34:00",16666.59
"2017-12-20 00:35:00",16582.96
"2017-12-20 00:36:00",16496.09
"2017-12-20 00:37:00",16312.85
"2017-12-20 00:38:00",16205.67
"2017-12-20 00:39:00",15954.72
"2017-12-20 00:40:00",15800.04
"2017-12-20 00:41:00",15577.74
"2017-12-20 00:42:00",15597.03
"2017-12-20 00:43:00",15689.39
"2017-12-20 00:44:00",16109.85
"2017-12-20 00:45:00",16317.91
"2017-12-20 00:46:00",16395
"2017-12-20 00:47:00",16376.46
"2017-12-20 00:48:00",16390.87
"2017-12-20 00:49:00",16406.09
"2017-12-20 00:50:00",16306.41
"2017-12-20 00:51:00",16318.09
"2017-12-20 00:52:00",16400.07
"2017-12-20 00:53:00",16530.13
"2017-12-20 00:54:00",16539.53
"2017-12-20 00:55:00",16559.83
"2017-12-20 00:56:00",16633.85
"2017-12-20 00:57:00",16658.03
"2017-12-20 00:58:00",16740.14
"2017-12-20 00:59:00",16837.1
"2017-12-20 01:00:00",16874.96
"2017-12-20 01:01:00",16828.34
"2017-12-20 01:02:00",16722.44
"2017-12-20 01:03:00",16610.81
"2017-12-20 01:04:00",16584.47
"2017-12-20 01:05:00",16627.66
"2017-12-20 01:06:00",16690.24
"2017-12-20 01:07:00",16773.91
"2017-12-20 01:08:00",16838.89
"2017-12-20 01:09:00",16814.94
"2017-12-20 01:10:00",16673.31
"2017-12-20 01:11:00",16717.27
"2017-12-20 01:12:00",16681.24
"2017-12-20 01:13:00",16602.64
"2017-12-20 01:14:00",16487.41
