Date,"Close Price"
"2017-12-12 00:00:00",16697.06
"2017-12-12 01:00:00",16868.59
"2017-12-12 02:00:00",16729.46
"2017-12-12 03:00:00",16390.25
"2017-12-12 04:00:00",16285.72
"2017-12-12 05:00:00",16556.91
"2017-12-12 06:00:00",16602.53
"2017-12-12 07:00:00",16789.01
"2017-12-12 08:00:00",16859.13
"2017-12-12 09:00:00",16867.56
"2017-12-12 10:00:00",16725.22
"2017-12-12 11:00:00",16792.02
"2017-12-12 12:00:00",16765.34
"2017-12-12 13:00:00",17271.4
"2017-12-12 14:00:00",17019.94
"2017-12-12 15:00:00",17140.77
"2017-12-12 16:00:00",17177.63
"2017-12-12 17:00:00",17338.34
"2017-12-12 18:00:00",17442.45
"2017-12-12 19:00:00",17448.15
"2017-12-12 20:00:00",17233.04
"2017-12-12 21:00:00",17261.87
"2017-12-12 22:00:00",17374.62
"2017-12-12 23:00:00",17179.97
"2017-12-13 00:00:00",17384.56
"2017-12-13 01:00:00",17189.61
"2017-12-13 02:00:00",16631.44
"2017-12-13 03:00:00",16658.2
"2017-12-13 04:00:00",16660.88
"2017-12-13 05:00:00",16913.8
"2017-12-13 06:00:00",16837.02
"2017-12-13 07:00:00",16786.57
"2017-12-13 08:00:00",16873.52
"2017-12-13 09:00:00",16872.03
"2017-12-13 10:00:00",16846.99
"2017-12-13 11:00:00",16836.89
"2017-12-13 12:00:00",17205.16
"2017-12-13 13:00:00",17139.27
"2017-12-13 14:00:00",17098.58
"2017-12-13 15:00:00",17034.05
"2017-12-13 16:00:00",16756.81
"2017-12-13 17:00:00",16550.81
"2017-12-13 18:00:00",16257.34
"2017-12-13 19:00:00",16431.09
"2017-12-13 20:00:00",16247.62
"2017-12-13 21:00:00",16716.7
"2017-12-13 22:00:00",16529.45
"2017-12-13 23:00:00",16385.98
"2017-12-14 00:00:00",16592.23
"2017-12-14 01:00:00",16402.04
"2017-12-14 02:00:00",16176.82
"2017-12-14 03:00:00",16238.47
"2017-12-14 04:00:00",16483.26
"2017-12-14 05:00:00",16422.12
"2017-12-14 06:00:00",16398.19
"2017-12-14 07:00:00",16594.54
"2017-12-14 08:00:00",16773.68
"2017-12-14 09:00:00",16543.3
"2017-12-14 10:00:00",16695.47
"2017-12-14 11:00:00",16690.73
"2017-12-14 12:00:00",16790.13
"2017-12-14 13:00:00",16658.69
"2017-12-14 14:00:00",16361.88
"2017-12-14 15:00:00",16481.27
"2017-12-14 16:00:00",16437.27
"2017-12-14 17:00:00",16569.86
"2017-12-14 18:00:00",16563.51
"2017-12-14 19:00:00",16560.62
"2017-12-14 20:00:00",16435.73
"2017-12-14 21:00:00",16495.61
"2017-12-14 22:00:00",16494.46
"2017-12-14 23:00:00",16529.32
"2017-12-15 00:00:00",16957.47
"2017-12-15 01:00:00",17078.94
"2017-12-15 02:00:00",17329.6
"2017-12-15 03:00:00",17227.04
"2017-12-15 04:00:00",17297.3
"2017-12-15 05:00:00",17253.93
"2017-12-15 06:00:00",17187.82
"2017-12-15 07:00:00",17102.4
"2017-12-15 08:00:00",17254.02
"2017-12-15 09:00:00",17530.07
"2017-12-15 10:00:00",17680.84
"2017-12-15 11:00:00",17811.99
"2017-12-15 12:00:00",17797.35
"2017-12-15 13:00:00",17788.56
"2017-12-15 14:00:00",17695.47
"2017-12-15 15:00:00",17555.21
"2017-12-15 16:00:00",17615.27
"2017-12-15 17:00:00",17602.13
"2017-12-15 18:00:00",17761.4
"2017-12-15 19:00:00",17665.59
