Date,"Close Price"
"2017-12-02 00:00:00",10859.56
"2017-12-02 00:01:00",10858.24
"2017-12-02 00:02:00",10851.3
"2017-12-02 00:03:00",10848.16
"2017-12-02 00:04:00",10842.45
"2017-12-02 00:05:00",10843.15
"2017-12-02 00:06:00",10852.64
"2017-12-02 00:07:00",10859.98
"2017-12-02 00:08:00",10856.5
"2017-12-02 00:09:00",10858.51
"2017-12-02 00:10:00",10854.97
"2017-12-02 00:11:00",10857.91
"2017-12-02 00:12:00",10866.59
"2017-12-02 00:13:00",10873.28
"2017-12-02 00:14:00",10876.73
"2017-12-02 00:15:00",10877.41
"2017-12-02 00:16:00",10899.31
"2017-12-02 00:17:00",10929.49
"2017-12-02 00:18:00",10940.79
"2017-12-02 00:19:00",10939.22
"2017-12-02 00:20:00",10944.29
"2017-12-02 00:21:00",10935.67
"2017-12-02 00:22:00",10925.43
"2017-12-02 00:23:00",10939.22
"2017-12-02 00:24:00",10950.5
"2017-12-02 00:25:00",10954.29
"2017-12-02 00:26:00",10953.76
"2017-12-02 00:27:00",10953.55
"2017-12-02 00:28:00",10955.57
"2017-12-02 00:29:00",10959.18
"2017-12-02 00:30:00",10958.7
"2017-12-02 00:31:00",10957.85
"2017-12-02 00:32:00",10957.12
"2017-12-02 00:33:00",10953.31
"2017-12-02 00:34:00",10947.07
"2017-12-02 00:35:00",10941.83
"2017-12-02 00:36:00",10932.2
"2017-12-02 00:37:00",10932.83
"2017-12-02 00:38:00",10929.35
"2017-12-02 00:39:00",10926.35
"2017-12-02 00:40:00",10930.94
"2017-12-02 00:41:00",10923.97
"2017-12-02 00:42:00",10934.55
"2017-12-02 00:43:00",10937.04
"2017-12-02 00:44:00",10943.15
"2017-12-02 00:45:00",10950.47
"2017-12-02 00:46:00",10956.05
"2017-12-02 00:47:00",10957.1
"2017-12-02 00:48:00",10957.73
"2017-12-02 00:49:00",10960.77
"2017-12-02 00:50:00",10969.34
"2017-12-02 00:51:00",10970.01
"2017-12-02 00:52:00",10964.38
"2017-12-02 00:53:00",10957.63
"2017-12-02 00:54:00",10946.38
"2017-12-02 00:55:00",10940.98
"2017-12-02 00:56:00",10940.37
"2017-12-02 00:57:00",10944.77
"2017-12-02 00:58:00",10941.37
"2017-12-02 00:59:00",10932.55
"2017-12-02 01:00:00",10921.84
"2017-12-02 01:01:00",10907.6
"2017-12-02 01:02:00",10896.51
"2017-12-02 01:03:00",10914.62
"2017-12-02 01:04:00",10929.24
"2017-12-02 01:05:00",10939.91
"2017-12-02 01:06:00",10942.99
"2017-12-02 01:07:00",10938.11
"2017-12-02 01:08:00",10944.93
"2017-12-02 01:09:00",10947.19
"2017-12-02 01:10:00",10956.95
"2017-12-02 01:11:00",10973.14
"2017-12-02 01:12:00",10973.61
"2017-12-02 01:13:00",10967.71
"2017-12-02 01:14:00",10967.59
"2017-12-02 01:15:00",10966.85
"2017-12-02 01:16:00",10967.26
"2017-12-02 01:17:00",10961.5
"2017-12-02 01:18:00",10949.37
"2017-12-02 01:19:00",10958.03
"2017-12-02 01:20:00",10962.58
"2017-12-02 01:21:00",10968.64
"2017-12-02 01:22:00",10977.53
"2017-12-02 01:23:00",10977.59
"2017-12-02 01:24:00",10980.87
"2017-12-02 01:25:00",10979.5
"2017-12-02 01:26:00",10980.35
"2017-12-02 01:27:00",10976.05
"2017-12-02 01:28:00",10976.85
"2017-12-02 01:29:00",10978.04
"2017-12-02 01:30:00",10994.97
"2017-12-02 01:31:00",11008.05
"2017-12-02 01:32:00",11020.25
"2017-12-02 01:33:00",11043.25
"2017-12-02 01:34:00",11054.67
"2017-12-02 01:35:00",11032.5
"2017-12-02 01:36:00",11013.67
"2017-12-02 01:37:00",11017.98
"2017-12-02 01:38:00",11026.98
"2017-12-02 01:39:00",11029.59
"2017-12-02 01:40:00",11043.41
"2017-12-02 01:41:00",11051.28
"2017-12-02 01:42:00",11059.4
"2017-12-02 01:43:00",11062.15
"2017-12-02 01:44:00",11069.23
"2017-12-02 01:45:00",11077.98
"2017-12-02 01:46:00",11082.27
"2017-12-02 01:47:00",11073.48
"2017-12-02 01:48:00",11066.47
"2017-12-02 01:49:00",11066.38
"2017-12-02 01:50:00",11057.24
"2017-12-02 01:51:00",11037.37
"2017-12-02 01:52:00",11049.25
"2017-12-02 01:53:00",11056.95
"2017-12-02 01:54:00",11056.44
"2017-12-02 01:55:00",11059.79
"2017-12-02 01:56:00",11065.8
"2017-12-02 01:57:00",11067.61
"2017-12-02 01:58:00",11067.25
"2017-12-02 01:59:00",11046.19
"2017-12-02 02:00:00",11049.83
"2017-12-02 02:01:00",11046.01
"2017-12-02 02:02:00",11041.07
"2017-12-02 02:03:00",11036.76
"2017-12-02 02:04:00",11033.41
"2017-12-02 02:05:00",11027.06
"2017-12-02 02:06:00",11029.73
"2017-12-02 02:07:00",11028.99
"2017-12-02 02:08:00",11020.25
"2017-12-02 02:09:00",10963.95
"2017-12-02 02:10:00",10951.17
"2017-12-02 02:11:00",10953.78
"2017-12-02 02:12:00",10990.34
"2017-12-02 02:13:00",10995.24
"2017-12-02 02:14:00",10996.05
"2017-12-02 02:15:00",10991.93
"2017-12-02 02:16:00",10987.19
"2017-12-02 02:17:00",10973.94
"2017-12-02 02:18:00",10964.84
"2017-12-02 02:19:00",10961.38
"2017-12-02 02:20:00",10974.34
"2017-12-02 02:21:00",10980.19
"2017-12-02 02:22:00",10965.75
"2017-12-02 02:23:00",10968.33
"2017-12-02 02:24:00",10959
"2017-12-02 02:25:00",10958.08
"2017-12-02 02:26:00",10970.85
"2017-12-02 02:27:00",10978.44
"2017-12-02 02:28:00",10993.14
"2017-12-02 02:29:00",10998.54
"2017-12-02 02:30:00",10986.2
"2017-12-02 02:31:00",10987.44
"2017-12-02 02:32:00",10992.74
"2017-12-02 02:33:00",11008.11
"2017-12-02 02:34:00",10999.35
"2017-12-02 02:35:00",10996.23
"2017-12-02 02:36:00",10991.03
"2017-12-02 02:37:00",10991.63
"2017-12-02 02:38:00",10988.03
"2017-12-02 02:39:00",10992.39
"2017-12-02 02:40:00",10990.21
"2017-12-02 02:41:00",11000.82
"2017-12-02 02:42:00",11005.26
"2017-12-02 02:43:00",11004.46
"2017-12-02 02:44:00",11006.89
"2017-12-02 02:45:00",11011.52
"2017-12-02 02:46:00",11019.23
"2017-12-02 02:47:00",11023.64
"2017-12-02 02:48:00",11030.1
"2017-12-02 02:49:00",11037.55
"2017-12-02 02:50:00",11049.76
"2017-12-02 02:51:00",11051.86
"2017-12-02 02:52:00",11055.75
"2017-12-02 02:53:00",11056.59
"2017-12-02 02:54:00",11053.68
"2017-12-02 02:55:00",11031.03
"2017-12-02 02:56:00",11025.89
"2017-12-02 02:57:00",11027.1
"2017-12-02 02:58:00",11023.93
"2017-12-02 02:59:00",11022.55
"2017-12-02 03:00:00",11021.13
"2017-12-02 03:01:00",11022.2
"2017-12-02 03:02:00",11019.65
"2017-12-02 03:03:00",11017.29
"2017-12-02 03:04:00",11003.35
"2017-12-02 03:05:00",10988.17
"2017-12-02 03:06:00",10953.16
"2017-12-02 03:07:00",10953.01
"2017-12-02 03:08:00",10958.08
"2017-12-02 03:09:00",10953.87
"2017-12-02 03:10:00",10935.32
"2017-12-02 03:11:00",10920.43
"2017-12-02 03:12:00",10929.67
"2017-12-02 03:13:00",10928.87
"2017-12-02 03:14:00",10934.43
"2017-12-02 03:15:00",10958.68
"2017-12-02 03:16:00",10960.69
"2017-12-02 03:17:00",10952
"2017-12-02 03:18:00",10954.72
"2017-12-02 03:19:00",10960.85
